int_id,breast,glia,cervix,colorectal,endometrium,testes,thyroid,kidney,liver,lung,lymph,pancreas,prostate,skin,melanocyte,stomach,urinary,head.and.neck,ovary,norm.carcinoid
5508,0.5,0.3333333333333333,0,0.6666666666666666,0.25,1,1,1,0,0,0,1,1,0,0,0.5,0,2,0,1
5509,3,2.6666666666666665,2.5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
5510,1,0,2,1.6666666666666667,0.5,2.25,2,1.5,1.5,0,0,0,2,1.3333333333333333,1,2,2,1.6666666666666667,0,1.1428571428571428
5511,1,1,2,1.6666666666666667,1.75,2.25,2,2,1.5,2,2,2,2,1.3333333333333333,2,2,2,2,0,1.8333333333333333
5512,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5513,1,3,2,2,2,2.5,3,2,1,3,1.5,1.5,3,2.3333333333333335,0,2,2,2.3333333333333335,2,1.8571428571428572
5514,0,1.6666666666666667,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2857142857142857
5515,0,1.3333333333333333,1.5,0.3333333333333333,0.75,1.75,2,1,0,1,0,2,1,1.6666666666666667,1,0.5,2,0.3333333333333333,0,0.8571428571428571
5516,1.5,1.3333333333333333,2,2,1.5,2,2,1.5,1,2,2,1.5,2,2,2,2,2,2,1,1.8571428571428572
5517,0.5,1.6666666666666667,1.5,1.6666666666666667,0,1.75,1,1,1,0,1,1.5,2,1.6666666666666667,2,2,1,1.6666666666666667,0,1.5714285714285714
5518,2.5,2,3,3,2,2.25,3,2.5,0.5,2,1,3,3,2.3333333333333335,2,2.5,3,2.3333333333333335,2,3
5519,1,1,2,1.6666666666666667,1,1.25,2,1,1.5,0,2,2,1,1.6666666666666667,2,2,2,2,0,1.5714285714285714
5520,0,1.3333333333333333,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0
5521,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0
5522,1,1,2,2,1.5,2.25,2,2.5,1.5,2,0.5,1.5,2,1,0,0.5,2,2,0,1.8571428571428572
5523,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5524,0,0,0,0.6666666666666666,0,0.25,0,0.5,0,0,0,0,0,0,0,2,0,1,0,0.14285714285714285
5525,0.5,1,1,1,1,1.5,1,0.5,1,0,0,1.5,1,0.6666666666666666,0,2,2,1,0,0.8571428571428571
5526,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0
5527,2.5,1.6666666666666667,2,2.6666666666666665,2.5,2.75,3,3,2,2,2.5,2,2,1.6666666666666667,3,3,3,2,2,2.5
5528,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5529,0,0,1,2,1,2,2,1,0.5,1,0,0,0,1.6666666666666667,1,1.5,2,1.6666666666666667,0,1.1428571428571428
5530,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.42857142857142855
5531,1,0.3333333333333333,0.5,1.6666666666666667,0.75,2,1,2,0,1,0,1,1,2,0,1,2,1.3333333333333333,0,1.3333333333333333
5532,1,0,2.5,1.6666666666666667,1.25,2.25,3,1.5,1,1,2,2,2,1,2,2.5,1,0.6666666666666666,0,2
